4051	16
2701	16
12151	16
13501	16
1351	16
6751	16
8101	16
9451	16
1	16
5401	16
10801	16
14851	16
2702	3
14852	3
10802	3
1352	3
2	3
12152	3
9452	3
8102	3
5402	3
13502	3
4052	3
6752	3
14853	3
2703	3
3	3
1353	3
13503	3
12153	3
8103	3
9453	3
10803	4
6753	3
4053	3
5403	4
14854	3
4	3
13504	3
2704	3
1354	3
12154	3
8104	3
10804	3
4054	3
6754	3
9454	3
5404	3
8105	3
13505	3
14855	3
12155	3
2705	3
5	3
1355	3
10805	3
4055	3
5405	3
6755	3
9455	3
8106	3
13506	3
4056	3
6756	3
9456	3
10806	3
5406	3
14856	4
12156	4
2706	4
1356	4
6	4
8107	3
13507	3
4057	3
12157	3
6757	3
5407	3
14857	3
10807	3
9457	3
1357	3
2707	3
7	3
8108	3
13508	3
4058	3
10808	2
5408	3
12158	3
6758	3
1358	3
2708	3
14858	3
9458	3
8	3
13509	3
8109	3
4059	3
10809	3
2709	3
5409	3
12159	3
1359	3
9459	3
6759	3
14859	3
9	3
13510	3
8110	3
4060	3
10810	3
5410	3
1360	3
2710	3
12160	3
6760	3
14860	3
9460	3
10	3
8111	3
13511	3
4061	3
10811	3
1361	3
5411	3
2711	3
14861	3
12161	3
9461	3
11	3
6761	3
13512	3
8112	3
10812	3
5412	3
4062	3
1362	3
2712	3
9462	3
6762	3
14862	3
12162	3
12	3
8113	3
5413	3
10813	3
4063	3
1363	3
13513	3
2713	4
9463	4
6763	4
12163	4
14863	4
13	4
10814	3
5414	3
8114	3
4064	3
1364	3
13514	3
2714	3
9464	3
6764	3
12164	3
14864	3
14	3
5415	3
8115	3
10815	3
13515	3
1365	3
4065	3
9465	3
2715	3
12165	3
6765	3
15	3
14865	3
10816	3
8116	3
5416	3
1366	3
4066	3
13516	3
9466	3
12166	4
2716	4
6766	4
16	4
14866	4
5417	3
8117	3
4067	3
10817	4
1367	4
13517	4
9467	3
12167	3
2717	3
6767	3
17	3
14867	3
8118	3
5418	3
10818	3
4068	3
1368	3
9468	3
12168	3
13518	4
2718	3
6768	3
18	3
14868	3
8119	3
4069	3
10819	3
5419	3
1369	3
9469	3
12169	3
13519	3
6769	3
2719	3
19	3
14869	3
4070	3
5420	3
10820	3
1370	3
8120	3
9470	3
12170	3
13520	3
2720	3
6770	3
20	3
14870	3
4071	3
10821	3
5421	3
8121	3
1371	3
12171	3
9471	3
2721	3
6771	3
13521	3
21	3
14871	3
4072	3
10822	3
5422	3
8122	3
1372	3
9472	3
12172	4
2722	3
6772	3
13522	3
22	3
14872	4
4073	3
10823	3
8123	3
5423	4
1373	4
12173	3
6773	3
2723	4
9473	4
13523	3
23	3
14873	3
4074	3
8124	3
5424	3
10824	4
1374	3
12174	3
6774	3
2724	3
9474	3
13524	3
24	3
8125	3
14874	4
4075	3
1375	3
5425	4
12175	3
6775	4
10825	4
2725	3
9475	4
13525	3
25	3
8126	3
4076	4
1376	4
5426	3
14875	5
12176	4
10826	3
2726	3
13526	3
9476	3
6776	3
26	4
8127	3
4077	3
1377	3
5427	3
14876	3
12177	3
10827	3
13527	3
9477	3
2727	4
6777	4
27	3
8128	3
4078	3
1378	3
14877	3
5428	4
12178	3
9478	3
10828	3
6778	3
13528	4
2728	4
28	3
8129	3
4079	4
1379	4
14878	4
12179	4
5429	4
10829	4
9479	4
6779	3
13529	4
2729	3
29	3
8130	3
1380	3
4080	4
12180	3
14879	3
9480	3
10830	3
5430	4
6780	3
13530	3
2730	3
8131	3
30	3
1381	3
4081	3
12181	3
14880	4
9481	4
13531	3
5431	3
10831	4
6781	3
31	3
2731	3
8132	4
1382	3
4082	3
14881	3
12182	3
9482	3
10832	3
5432	3
13532	3
6782	3
2732	3
32	3
8133	3
1383	3
4083	3
14882	3
12183	3
13533	3
10833	3
9483	3
5433	3
6783	3
2733	3
33	3
8134	3
1384	3
4084	3
14883	3
12184	3
6784	3
5434	3
9484	3
13534	3
2734	3
10834	4
34	3
8135	3
14884	3
1385	3
4085	3
12185	3
13535	3
5435	3
8136	3
6785	4
9485	4
2735	4
10835	4
35	4
1386	3
4086	3
14885	4
12186	3
5436	3
13536	3
9486	3
2736	3
6786	3
8137	4
36	3
10836	3
1387	3
14886	3
4087	4
12187	3
5437	4
2737	3
6787	3
8138	3
13537	4
9487	4
10837	3
37	3
12188	3
14887	3
1388	4
4088	3
2738	3
6788	3
5438	3
13538	3
10838	3
9488	3
8139	3
38	4
12189	3
1389	3
14888	4
4089	4
2739	3
6789	3
13539	3
5439	3
10839	3
9489	3
8140	3
39	3
12190	3
1390	3
14889	4
2740	3
6790	3
4090	4
10840	3
5440	3
13540	4
9490	3
8141	4
40	3
12191	3
1391	3
6791	3
14890	3
10841	3
5441	3
4091	3
2741	4
13541	3
9491	3
8142	3
41	3
12192	3
1392	3
6792	3
2742	3
14891	3
4092	3
10842	3
5442	3
9492	3
8143	3
13542	3
42	4
12193	4
1393	4
6793	4
10843	3
14892	3
4093	4
2743	4
5443	3
9493	3
8144	3
13543	3
43	3
12194	4
1394	3
14893	3
6794	3
10844	4
4094	3
5444	3
2744	3
8145	3
13544	3
9494	4
44	3
12195	3
1395	3
14894	3
6795	3
5445	3
10845	4
2745	3
8146	3
13545	3
9495	3
4095	4
45	3
12196	3
14895	3
6796	3
1396	3
10846	3
5446	3
2746	3
9496	3
4096	3
8147	3
13546	3
46	3
14896	3
12197	3
1397	3
6797	3
10847	3
5447	3
2747	3
9497	3
4097	3
13547	3
47	3
8148	3
14897	3
12198	3
