1	16
2	6
3	1
4	1
5	1
6	1
7	1
8	1
9	3
10	16
11	6
12	1
13	1
14	1
15	9
16	8
17	23
18	1
19	1
20	1
21	1
22	1
23	1
24	14
25	23
26	15
27	6
28	12
29	1
30	1
31	1
32	1
33	16
34	2
35	12
36	1
37	1
38	9
39	5
40	7
41	19
42	7
43	8
44	6
45	5
46	8
47	9
48	7
49	16
50	7
51	7
52	7
53	9
54	5
55	9
56	9
57	19
58	9
59	6
60	5
61	8
62	6
63	7
64	7
65	19
66	8
67	9
68	5
69	6
70	8
71	9
72	8
73	20
74	8
75	5
76	9
77	7
78	8
79	13
80	9
81	16
82	7
83	13
84	9
85	13
86	7
87	6
88	6
89	20
90	17
91	7
92	9
93	6
94	5
95	9
96	5
97	15
98	4
99	1
100	18
101	23
102	7
103	8
104	7
105	16
106	4
107	1
108	6
109	7
110	1
111	1
112	1
113	3
114	1
115	1
116	1
117	1
118	12
119	6
120	1
121	3
122	16
123	2
124	1
125	6
126	8
127	1
128	1
129	16
130	5
131	1
132	1
133	6
134	6
135	8
136	5
137	4
138	27
139	7
140	5
141	5
142	7
143	1
144	1
145	3
146	1
147	1
148	1
149	1
150	1
151	1
152	1
153	3
154	1
155	1
156	1
157	1
158	1
159	1
160	1
161	3
162	1
163	1
164	1
165	1
166	1
167	1
168	1
169	3
170	15
171	2
172	7
173	1
174	8
175	1
176	8
177	3
178	13
179	1
180	6
181	1
182	5
183	1
184	1
185	3
186	1
187	1
188	1
189	1
190	1
191	1
192	1
193	3
194	1
195	1
196	1
197	1
198	1
199	1
200	1
201	3
202	20
203	15
204	13
205	9
206	6
207	7
208	6
209	20
210	6
211	8
212	5
213	5
214	7
215	8
216	7
217	24
218	1
219	18
220	1
221	13
222	1
223	15
224	1
225	16
226	8
227	5
228	1
229	5
230	1
231	7
232	8
233	3
234	1
235	1
236	1
237	1
238	13
239	6
240	7
241	16
242	7
243	6
244	8
245	5
246	5
247	5
248	9
249	20
250	10
251	6
252	6
253	5
254	7
255	6
256	1
257	1
258	12
259	14
260	7
261	9
262	9
263	12
264	1
265	1
266	12
267	18
268	7
269	7
270	8
271	7
272	8
273	13
274	9
275	7
276	14
277	9
278	14
279	1
280	1
281	1
282	1
283	29
284	1
285	1
286	1
287	1
288	15
289	12
290	1
291	1
292	1
293	1
294	9
295	7
296	6
297	5
298	7
299	9
300	7
301	1
302	8
303	7
304	1
305	6
306	1
307	1
308	1
309	5
310	1
311	8
312	1
313	5
314	1
315	8
316	9
317	8
318	8
319	8
320	7
321	5
322	13
323	7
324	14
325	7
326	8
327	8
328	1
329	1
330	17
331	10
332	14
333	1
334	5
335	8
336	7
337	7
338	7
339	8
340	9
341	8
342	9
343	5
344	8
345	6
346	9
347	6
348	13
349	8
350	5
351	6
352	5
353	9
354	8
355	8
356	7
357	7
358	9
359	6
360	7
361	7
362	7
363	5
364	8
365	6
366	9
367	9
368	8
369	6
370	5
371	9
372	10
373	7
374	6
375	8
376	4
377	5
378	5
379	7
380	8
381	6
382	9
383	9
384	9
385	8
386	11
387	5
388	7
389	9
390	7
391	4
392	9
393	6
394	1
395	5
396	7
397	8
398	7
399	5
400	9
401	6
402	6
403	7
404	8
405	6
406	5
407	9
408	10
409	8
410	15
411	9
412	14
413	9
414	13
415	12
416	7
417	1
418	1
419	9
420	8
421	8
422	1
423	1
424	1
425	1
426	1
427	1
428	8
429	7
430	5
431	6
432	9
433	8
434	7
435	1
436	7
437	5
438	1
439	8
440	8
441	1
442	7
443	6
444	1
445	9
446	7
447	7
448	1
449	7
450	6
451	1
452	8
453	7
454	1
455	5
456	8
457	1
458	6
459	7
460	1
461	8
462	9
463	9
464	8
465	8
466	8
467	7
468	5
469	6
470	6
471	7
472	9
473	9
474	7
475	11
476	7
477	9
478	7
479	7
480	5
481	9
482	5
483	9
484	9
485	8
486	6
487	8
488	6
489	1
490	1
491	1
492	1
493	1
494	1
495	1
496	1
497	8
498	5
499	7
500	17
501	6
502	8
503	13
504	21
505	9
506	5
507	5
508	5
509	6
510	1
511	7
512	7
513	7
514	1
515	8
516	5
517	5
518	1
519	1
520	5
521	9
522	1
523	1
524	1
525	1
526	5
527	5
528	1
529	5
530	7
531	8
532	5
533	12
534	15
535	7
536	9
537	9
538	7
539	14
540	8
541	13
542	8
543	4
544	1
545	7
546	6
547	7
548	42
549	8
550	1
551	9
552	9
553	5
554	1
555	1
556	7
557	5
558	1
559	1
560	1
561	1
562	6
563	6
564	9
565	11
566	7
567	6
568	6
569	1
570	1
571	1
572	1
573	1
574	1
575	1
576	1
577	8
578	6
579	1
580	1
581	1
582	6
583	9
584	1
585	9
586	10
587	15
588	7
589	6
590	6
591	9
592	9
593	8
594	5
595	8
596	6
597	8
598	7
599	5
600	7
601	4
602	8
603	5
604	5
605	8
606	8
607	4
608	6
609	4
610	7
611	9
612	6
613	8
614	8
615	6
616	7
617	5
618	5
619	7
620	8
621	8
622	9
623	8
624	8
625	9
626	8
627	6
628	8
629	1
630	1
631	1
632	1
633	1
634	4
635	1
636	1
637	8
638	7
639	6
640	9
641	4
642	7
643	8
644	5
645	8
646	8
647	8
648	5
649	6
650	6
651	8
652	8
653	6
654	8
655	8
656	6
657	8
658	5
659	1
660	1
661	7
662	6
663	8
664	5
665	17
666	8
667	1
668	1
669	1
670	1
671	1
672	1
673	1
674	9
675	1
676	1
677	1
678	8
679	12
680	4
681	9
682	7
683	6
684	9
685	6
686	5
687	5
688	9
689	1
690	7
691	1
692	7
693	1
694	5
695	1
696	7
697	1
698	5
699	1
700	9
701	1
702	5
703	1
704	6
705	1
706	5
707	7
708	5
709	9
710	8
711	5
712	6
713	6
714	7
715	9
716	6
717	5
718	6
719	6
720	7
721	7
722	5
723	8
724	1
725	5
726	14
727	6
728	1
729	1
730	1
731	1
732	1
733	1
734	1
735	1
736	1
737	6
738	1
739	1
740	1
741	1
742	1
743	1
744	1
745	1
746	1
747	1
748	1
749	1
750	1
751	1
752	1
753	1
754	1
755	1
756	1
757	1
758	1
759	1
760	1
761	1
762	1
763	1
764	1
765	1
766	1
767	1
768	1
769	1
770	1
771	1
772	1
773	1
774	1
775	1
776	1
777	7
778	9
779	7
780	6
781	7
782	1
783	7
784	6
785	6
786	9
787	1
788	1
789	1
790	1
791	1
792	7
793	7
794	8
795	9
796	8
797	6
798	7
799	7
800	4
801	5
802	5
803	12
804	11
805	5
806	7
807	1
808	1
809	1
810	1
811	1
812	1
813	1
814	9
815	1
816	1
817	1
818	1
819	8
820	1
821	1
822	1
823	1
824	7
825	8
826	9
827	9
828	7
829	7
830	7
831	4
832	4
833	6
834	8
835	9
836	8
837	9
838	4
839	4
840	4
841	7
842	11
843	7
844	8
845	6
846	1
847	1
848	4
849	1
850	1
851	7
852	7
853	5
854	8
855	7
856	4
857	7
858	5
859	6
860	7
861	1
862	6
863	5
864	4
865	1
866	7
867	5
868	6
869	1
870	7
871	6
872	4
873	9
874	7
875	1
876	7
877	6
878	6
879	1
880	4
881	8
882	8
883	5
884	7
885	5
886	4
887	1
888	4
889	8
890	9
891	8
892	6
893	1
894	7
895	4
896	4
897	1
898	6
899	9
900	7
901	1
902	6
903	7
904	4
905	1
906	7
907	9
908	8
909	1
910	7
911	6
912	4
913	1
914	5
915	7
916	9
917	9
918	6
919	4
920	4
921	5
922	13
923	10
924	1
925	5
926	1
927	1
928	1
929	8
930	6
931	6
932	5
933	4
934	4
935	4
936	1
937	1
938	1
939	8
940	14
941	6
942	1
943	1
944	1
945	1
946	8
947	6
948	1
949	9
950	7
951	4
952	4
953	8
954	13
955	8
956	5
957	4
958	4
959	4
960	3
961	8
962	7
963	7
964	7
965	4
966	4
967	4
968	4
969	7
970	8
971	7
972	6
973	4
974	4
975	4
976	4
977	8
978	9
979	5
980	4
981	4
982	4
983	4
984	4
985	8
986	7
987	5
988	4
989	4
990	4
991	4
992	4
993	5
994	7
995	4
996	4
997	4
998	4
999	4
1000	3
1001	1
1002	6
1003	1
1004	7
1005	4
1006	4
1007	4
1008	4
1009	5
1010	7
1011	4
1012	4
1013	4
