131	1
157	1
196	1
222	1
118	1
235	1
144	1
105	1
183	1
14	1
209	2
1	2
248	2
27	2
66	2
92	2
79	2
170	2
40	2
53	2
197	1
158	1
132	1
145	1
236	1
119	2
106	2
184	2
223	3
210	2
67	2
171	2
28	2
249	2
15	3
2	3
93	3
198	2
133	2
237	2
41	3
54	3
146	2
120	2
80	4
159	3
185	2
107	3
199	2
29	2
224	3
134	2
68	3
3	3
94	3
147	2
16	3
160	2
211	3
55	3
238	3
121	3
172	4
250	4
186	2
108	2
42	4
30	2
81	4
135	2
148	2
200	3
225	3
122	2
4	3
173	3
212	3
95	3
161	3
239	3
251	3
187	3
69	4
17	4
56	4
109	3
43	3
5	2
149	3
123	2
31	3
201	3
136	3
226	3
82	4
162	2
70	2
213	3
96	3
188	3
174	3
240	3
252	3
32	2
6	2
18	3
110	3
150	3
124	3
57	3
44	3
137	3
227	3
202	4
163	3
214	3
7	2
189	2
175	2
71	3
111	2
97	3
83	4
19	3
33	4
125	3
253	4
151	3
58	3
241	4
164	2
45	3
112	2
228	3
72	3
190	3
215	3
138	3
203	3
8	4
98	3
84	3
126	2
20	3
34	3
176	4
152	3
191	1
254	3
242	3
59	3
165	3
113	3
46	3
99	2
216	3
9	2
21	2
177	2
229	4
127	2
153	2
73	3
139	4
192	2
204	3
166	1
85	3
35	3
114	2
60	2
243	3
47	2
255	3
10	1
22	2
230	2
217	2
128	2
154	2
100	2
167	1
193	1
74	2
178	3
115	2
36	2
140	2
205	2
86	2
11	2
244	2
61	3
256	2
194	2
129	2
23	2
218	2
48	3
116	2
155	3
101	3
37	2
168	3
231	4
75	3
179	3
206	3
130	2
12	2
257	2
195	2
141	4
102	2
245	3
156	2
87	4
219	3
117	3
62	4
24	3
169	2
13	2
49	4
76	3
180	3
38	4
207	3
261	4
220	2
232	4
274	3
287	3
142	3
258	4
103	3
246	3
88	4
181	2
25	3
63	3
300	3
50	3
313	4
326	3
208	3
233	2
39	3
221	3
77	4
288	3
247	3
104	3
143	4
275	4
262	4
182	3
259	4
301	3
234	2
26	3
314	2
89	4
64	4
327	3
365	3
339	4
51	5
417	2
352	4
78	4
260	3
391	4
378	4
315	3
263	3
276	3
289	4
404	4
443	3
430	4
302	4
328	3
65	3
90	4
366	3
418	2
340	3
290	2
52	3
353	3
469	3
379	3
264	3
444	3
329	2
456	4
392	4
316	4
277	4
405	3
303	3
431	4
91	3
482	3
291	2
495	2
419	3
367	3
341	3
265	3
380	3
470	3
354	3
457	2
304	3
292	2
317	3
496	2
330	4
393	3
278	4
406	4
432	3
483	3
420	3
445	5
342	3
368	3
293	1
508	4
266	3
305	3
381	4
497	2
279	2
394	2
355	4
471	4
421	2
458	4
318	3
331	3
433	3
484	3
509	2
294	3
369	4
343	4
280	2
446	4
395	2
407	5
267	3
382	3
306	3
422	2
319	3
356	3
498	4
472	3
434	3
510	2
332	4
281	2
423	1
396	2
459	4
408	2
370	3
485	4
295	4
344	4
435	2
320	3
499	2
383	4
307	4
333	2
447	5
511	3
268	4
397	2
473	4
357	4
424	3
486	3
460	3
371	3
409	3
282	4
500	2
296	3
308	2
345	3
436	3
321	3
425	2
448	3
398	2
334	3
384	4
372	3
358	3
512	4
269	4
487	3
410	3
474	4
461	3
501	2
283	3
297	3
426	2
399	2
322	3
346	3
437	3
309	4
284	2
335	3
449	4
502	2
373	2
385	3
270	3
427	2
359	3
411	3
475	3
488	3
462	3
513	3
298	2
400	2
438	2
323	2
503	1
285	1
310	2
347	2
336	2
450	2
514	1
489	2
271	2
374	3
360	2
504	2
476	2
412	3
428	3
386	3
286	2
463	3
401	3
311	3
439	3
299	3
451	2
337	3
324	4
490	3
387	2
272	3
515	3
348	5
429	3
521	3
375	4
505	3
477	3
361	4
464	3
312	3
491	2
413	4
534	3
338	3
452	3
440	4
402	4
325	3
522	2
388	3
547	2
273	3
516	3
560	2
441	1
465	3
506	3
492	3
414	3
376	4
573	2
349	4
362	4
478	4
523	2
453	3
403	3
535	4
561	3
517	3
493	2
389	3
574	2
586	4
548	4
466	3
599	4
454	1
524	2
442	4
507	4
479	3
415	4
350	3
363	4
377	4
494	2
575	2
536	3
518	3
467	2
549	3
612	4
525	2
390	3
562	4
587	3
600	3
638	3
664	2
480	3
455	4
576	2
625	4
519	2
416	4
364	4
468	2
550	2
351	4
651	4
537	3
677	3
613	3
526	3
563	3
588	3
481	3
601	4
577	3
639	3
690	3
742	2
703	3
626	3
716	3
729	3
665	4
520	4
678	2
538	3
564	2
652	3
551	4
527	3
755	2
589	3
614	4
743	2
691	2
704	3
578	3
602	3
627	3
666	3
640	4
730	3
768	3
756	2
717	3
565	3
653	3
539	3
528	3
679	4
615	2
744	2
590	3
552	4
705	3
731	2
769	2
667	2
579	3
692	4
628	3
641	3
603	4
757	3
745	2
566	3
654	3
718	3
680	3
591	3
668	2
529	4
732	2
616	4
540	4
553	3
580	2
770	3
693	2
629	2
706	3
758	3
746	3
669	2
733	2
642	4
567	3
719	3
604	4
655	3
771	2
617	2
630	2
581	2
592	3
681	4
530	3
554	3
747	2
694	3
759	2
541	4
707	3
670	3
734	3
772	3
605	3
695	2
656	3
720	3
555	2
568	3
682	3
631	3
643	4
618	3
760	2
593	3
582	3
542	2
748	3
531	3
735	2
671	2
708	3
761	1
773	2
644	1
619	1
569	2
721	2
583	1
556	2
657	2
749	1
696	2
606	3
543	1
672	1
632	2
532	2
594	2
683	2
762	1
736	2
570	1
709	2
774	2
620	2
722	1
697	1
673	1
750	1
584	2
544	1
658	2
633	1
607	2
645	2
557	2
763	1
737	1
533	2
684	2
595	2
571	1
775	1
710	1
723	1
674	1
751	1
659	1
698	1
646	1
738	1
621	2
558	1
764	1
634	1
572	1
585	2
596	1
685	2
545	2
776	1
781	2
608	2
675	1
724	1
699	1
765	1
647	1
711	2
752	1
807	1
739	1
660	2
559	1
622	1
794	2
635	2
782	2
686	2
609	1
676	1
546	2
597	2
777	2
753	1
712	1
820	1
648	2
725	2
808	1
740	1
623	1
700	2
766	2
636	1
795	1
661	2
783	2
846	1
687	2
754	1
610	2
821	1
701	1
741	1
778	2
833	2
598	2
637	1
809	2
713	2
767	1
624	2
649	2
726	2
796	1
662	2
847	1
611	1
688	1
859	2
885	1
834	1
784	2
822	2
810	1
779	2
924	1
650	1
702	2
727	1
714	1
911	2
872	2
898	2
937	1
663	1
797	2
848	2
689	1
823	1
811	1
925	1
785	2
728	1
835	2
886	2
950	2
860	2
963	2
780	2
715	2
938	1
899	1
873	2
912	2
976	2
798	2
989	1
849	1
824	2
926	1
812	2
1002	1
887	1
786	1
861	1
836	2
951	2
964	2
939	2
913	1
850	1
874	2
900	2
927	1
813	1
799	2
1003	1
977	2
787	1
990	2
825	2
965	1
888	2
837	1
800	1
862	2
875	1
952	2
901	1
940	2
814	1
851	2
991	1
788	1
928	1
914	2
978	2
826	1
1004	2
801	1
863	1
838	2
966	2
815	1
789	1
889	2
852	1
953	2
876	2
941	2
827	1
979	1
902	2
992	2
929	2
915	2
1005	2
816	1
790	1
802	2
942	1
839	2
967	2
890	2
954	2
877	2
864	2
853	2
903	1
930	1
828	2
980	2
817	1
916	2
993	2
791	1
1006	2
943	1
803	2
968	2
840	2
865	1
818	1
891	2
955	2
854	1
931	1
981	1
829	2
878	2
944	1
904	2
994	1
917	2
792	2
1007	2
819	1
969	2
866	2
804	2
879	1
841	2
956	2
855	2
945	1
905	1
982	2
892	2
932	2
830	2
918	2
995	2
1008	2
970	1
793	2
983	1
867	2
957	1
805	2
880	2
893	1
856	2
946	2
842	2
831	1
906	2
919	1
933	2
996	1
971	1
1009	2
984	1
958	1
806	1
868	1
947	1
843	1
881	2
920	1
832	1
857	2
907	1
894	2
934	1
997	1
985	1
959	1
972	1
1010	2
869	1
948	1
935	1
895	1
921	1
844	2
858	2
908	2
998	1
882	2
960	1
986	2
973	2
870	1
1011	1
936	1
949	1
961	1
909	1
999	1
922	1
845	1
987	1
896	2
883	1
974	1
1012	1
962	1
871	1
1000	1
897	1
910	1
923	1
988	1
884	1
975	1
1013	1
1001	0
